doctor,doctor_type,name,text
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,
"Dr. Shweta Verma, DDS",Dentist,"Steven R., verified patient","Doctor Verma is a thorough professional, but retains an open demeanor to invite questions. I felt assured that I was getting good care. The office staff takes the time to explain the medical as well as financial aspects of the dental work."
"Dr. Shweta Verma, DDS",Dentist,"Quinn S., verified patient",An excellent visit. Incredibly professional and knowledgeable. I found this office on zoc doc and this was one of the better decisions I made. Go to holistic dentistry!
"Dr. Shweta Verma, DDS",Dentist,"Patrick N., verified patient","Shweta was amazing! I had a lot of questions and concerns regarding pain in my jaw before booking this appointment, but Shweta answered all of them and was very reassuring. I highly recommend this dentist as they are quick, thorough, and very nice!"
"Dr. Shweta Verma, DDS",Dentist,"Steven R., verified patient",Great dentist. She is far more comprehensive than any dentist I have ever met. The clinic is clean and modern. 
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,"Amazing, she was warm, welcoming and most importantly she was knowledgable. "
"Dr. Shweta Verma, DDS",Dentist,"Karthik Reddy M., verified patient",
"Dr. Shweta Verma, DDS",Dentist,"Michael M., verified patient",Excellent appointment.  Walked me through everything that would happen and executed flawlessly.
"Dr. Shweta Verma, DDS",Dentist,"Laura M., verified patient",I really like this office but it is pretty bad when you arrive before your doctor.
"Dr. Shweta Verma, DDS",Dentist,"Henry C., verified patient","Excellent! Very helpful, friendly and fast."
"Dr. Shweta Verma, DDS",Dentist,"Karen Y., verified patient",
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,Dr. Verma was extremely nice. I highly recommend her.
"Dr. Shweta Verma, DDS",Dentist,"Sunil A., verified patient",The doctor very professional and through. 
"Dr. Shweta Verma, DDS",Dentist,"Malika B., verified patient",Dr Verma is great!! Extremely pleasant and thorough! So happy I found my dentist!!!
"Dr. Shweta Verma, DDS",Dentist,"Steven S., verified patient","I was very impressed at the friendliness of the office staff and Dr. Shweta Verma.  She took her time with me and answered all questions I had, I didn't once feel rushed.  Would recommend to anyone looking for holistic dental cleanings"
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,"Amazing doctor. Makes you feel comfortable and answers all your questions. Very very happy! Does not try to sell you procedures that are not required.

Will definitely recommend her!"
"Dr. Shweta Verma, DDS",Dentist,"Kerri A., verified patient",
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,"She's great and the clinic is very nice and clean. Only thing is the clinic appeared to be covered as ""in network"" through my insurance but when i got there they were ""outside of network"""
"Dr. Shweta Verma, DDS",Dentist,"Thomas H., verified patient",
"Dr. Shweta Verma, DDS",Dentist,"Olivier L., verified patient",Great care and very satisfied with the result. I would recommend Doctor Verma to anyone who is looking for accurate and efficient treatments.
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,Dr. Verma was very informative and gave me options I can work with. It's my first time at this office and it was very welcoming. As a first impression I think she definitely cares about her patients. 
"Dr. Shweta Verma, DDS",Dentist,"Nicole B., verified patient","Clear after-care instructions, amazing bedside manner. She keeps it real but is super kind. Love love love!!!"
"Dr. Shweta Verma, DDS",Dentist,"Nunca A., verified patient",Very informative and everyone involved helped me to feel relaxed and informed. I was able to participate in my treatment plan and feel comfortable moving forward with what was needed. Thanks to the team. 
"Dr. Shweta Verma, DDS",Dentist,"Deirdre A., verified patient",Dr Varma is excellent.  She has replaced two broken caps for me much better than when they were first installed. I cannot  recommend her highly enough!
"Dr. Shweta Verma, DDS",Dentist,"Shakimah H., verified patient",Excellent she always let me know what's going on with my teeth &  gums. Explain everything she's doing while working on my mouth. I would highly recommend Dr. Verma I'm happy with my results. 
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,"Thoughtful and friendly dentist who takes time to explain the procedures and is careful not to do more than necessary. 

Only complaint would be that the office is clean but not spotless. "
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,"She made me feel very comfortable, explained every part of the treatment in detail, as well as answered all my questions."
"Dr. Shweta Verma, DDS",Dentist,"Reyna M., verified patient","Such a bundle of joy to be around! Great sense of humor, puts me right at ease. Explains the process thoroughly and makes you feel comfortable. Absolutely wonderful :)!"
"Dr. Shweta Verma, DDS",Dentist,"Jodi S., verified patient",Dr. Verma is gentle and caring. She takes time to explain what she observes and really listens to the patient and their reports of pain.  She is attentive and compassionate. 
"Dr. Shweta Verma, DDS",Dentist,"Andrea C., verified patient",
"Dr. Shweta Verma, DDS",Dentist,"Jack W., verified patient",
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,
"Dr. Shweta Verma, DDS",Dentist,"Natalie A., verified patient",
"Dr. Shweta Verma, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,"Alyssa F., verified patient","Everyone in the office was very sweet and accommodating. Dr. Santore explained everything to me before, during and after the procedure. Overall, great experience! "
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,"He was an odd guy, but funny and very nice. No wait, and he personally did a thorough exam in lieu of xrays because I was pregnant. I've sent family members to him since I like him!"
"Dr. Raphael Santore, DDS",Dentist,"Brandon G., verified patient","The staff were very friendly. Seen right away (after filling out new patient paperwork). Dr. Santore had a nice sense of humor, was very hands on compared to other dentists I've experienced, and explained things very well. Will be returning and recommend."
"Dr. Raphael Santore, DDS",Dentist,"Jane W., verified patient",Funny and charming guy - you can tell he loves his job!
"Dr. Raphael Santore, DDS",Dentist,"Mikkyla M., verified patient",Excellent dentist with an outstanding and professional team. I recommend them to as many people as possible! 
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,Dr. Santore was fantastic. 
"Dr. Raphael Santore, DDS",Dentist,"Nick A., verified patient",The best .
"Dr. Raphael Santore, DDS",Dentist,"Andrew S., verified patient","Great visit, friendly and very informative"
"Dr. Raphael Santore, DDS",Dentist,"Andrea B., verified patient",Dr. Santore has a calm kind manner that makes dental visits easier. 
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,"NB: I was given a different dentist, Dr. Ang. All ratings apply to him. "
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,"Professional, kind, informative. A+."
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,"This was my first visit and I will definitely return. In addition to Dr. Santore, his staff was excellent as well. This includes the hygienist, X-Ray technician, and Chrissy at the front desk.

"
"Dr. Raphael Santore, DDS",Dentist,"Justin J., verified patient",Wish they were in my network. My checkup was awesome. 
"Dr. Raphael Santore, DDS",Dentist,"Michael A., verified patient",Great front desk staff!
"Dr. Raphael Santore, DDS",Dentist,"David B., verified patient",He presented my options and was very effective in carrying out the selected procedure.
"Dr. Raphael Santore, DDS",Dentist,"Alexander P., verified patient","Nice, caring doctor who made me feel good about being seen. "
"Dr. Raphael Santore, DDS",Dentist,"Jill C., verified patient","Very thorough and informative. Did not just give a diagnosis and leave, but stayed to explain causes, solutions, etc. Really makes an effort to connect with his patients. "
"Dr. Raphael Santore, DDS",Dentist,"Josh K., verified patient",Great office! The entire staff is warm and friendly. I would highly recommend 
"Dr. Raphael Santore, DDS",Dentist,"Joshua S., verified patient","Would highly recommend Dental365 - Tribeca. Pleasant space, no wait time and wonderful staff all around. Probably my best dental experience ever. "
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,I probably have never had such a great dentist visit in my life. He was fantastic!!
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,"Dr. G was a laugh and very thorough and all the nurses, hygienists and technicians were lovely and helpful a well."
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,"Alexandra P., verified patient",
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,"Logan S., verified patient",
"Dr. Raphael Santore, DDS",Dentist,"Zongzehui X., verified patient",
"Dr. Raphael Santore, DDS",Dentist,"Amrita R., verified patient",
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,"Sophia G., verified patient",
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,"Eric E., verified patient",
"Dr. Raphael Santore, DDS",Dentist,"Mubeen B., verified patient",
"Dr. Raphael Santore, DDS",Dentist,"Dora T., verified patient",
"Dr. Raphael Santore, DDS",Dentist,"Frank V., verified patient",
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,"John G., verified patient",
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Raphael Santore, DDS",Dentist,"Fred K., verified patient",
"Dr. Raphael Santore, DDS",Dentist,"Susan C., verified patient",
"Dr. Raphael Santore, DDS",Dentist,Initials hidden,
"Dr. Majid Jamali, DMD",Oral Surgeon,"Breann J., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Lauren S., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Kenia D., verified patient","Everyone at the office was very attentive and friendly. My consultation was very quick, but not rushed. I felt I got all of the information I needed and Dr. Jamali reviewed my xray in detail with me. "
"Dr. Majid Jamali, DMD",Oral Surgeon,"Richard F., verified patient","Highly recommended.  I had all four wisdom teeth extracted a few weeks ago, don't even remember the procedure.  No pain or complications after the surgery.  Dr. Jamali and his staff are the best."
"Dr. Majid Jamali, DMD",Oral Surgeon,"Amanda M., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Melissa S., verified patient",10/10 recommend
"Dr. Majid Jamali, DMD",Oral Surgeon,"Anastasiia V., verified patient","Removed 3 wisdom teeth, no pain, no problems after, healing process was quick.Dr. Jamali is high level professional! Very satisfied!"
"Dr. Majid Jamali, DMD",Oral Surgeon,"Lilja O., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Paige M., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Sallie C., verified patient","Very caring very knowledgable doctor . 
5 star ! Great staff too ! "
"Dr. Majid Jamali, DMD",Oral Surgeon,"Derrick B., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Jared L., verified patient","Staff was extremely courteous and made sure to double-check my insurance info and coverage in advance of the appointment.  They also used the Zocdoc paperwork I filled out in advance, which saved time.  Very nice office.  Dr. Jamali was prompt, knowledgeable, and courteous."
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,"Dr. Jamali and his staff were extremely friendly and helpful. He thoroughly explained what needed to be done, what to expect, and made me feel completely at ease. The office is also very nice, spacious, and clean. I look forward to trusting Dr. Jamali with my future wisdom teeth removal."
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,
"Dr. Majid Jamali, DMD",Oral Surgeon,"Dennis G, verified patient","Doctor Jamali, was as good, as he looks like!"
"Dr. Majid Jamali, DMD",Oral Surgeon,"Elizabeth K., verified patient",I was nervous to get my wisdom teeth extracted but Dr. Jamali took great care of me. His staff is friendly and helpful and they answered all of my questions. I did have some soreness after the surgery but it subsided within the week and I healed quickly. 
"Dr. Majid Jamali, DMD",Oral Surgeon,"Madhav M., verified patient",My first dental surgeon in the US. Had a wisdom tooth extracted. Without going into details- would highly recommend him. Can't think of a single complaint.
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,I enjoyed my visit! I felt really comfortable with all staff members. They were really nice and they made my visit as painless as possible. 
"Dr. Majid Jamali, DMD",Oral Surgeon,"Derek J., verified patient","Painless removal of a cracked wisdom tooth, including the days after"
"Dr. Majid Jamali, DMD",Oral Surgeon,"Victoria D., verified patient",Everyone there is so kind and Doctor Jamali is wonderful! 
"Dr. Majid Jamali, DMD",Oral Surgeon,"Nicole K., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Thomas L., verified patient","I only saw him for a consult so far, but found him to be very personable, professional, and attentive."
"Dr. Majid Jamali, DMD",Oral Surgeon,"Danting H., verified patient",I came in to have for my upper and lower right side wisdom tooth remove. Dr.Jamali was really quick in operation. The whole extraction last probably less than 3 min.
"Dr. Majid Jamali, DMD",Oral Surgeon,"Charis A., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,
"Dr. Majid Jamali, DMD",Oral Surgeon,"Maureen S., verified patient",I would recommend him and his staff to everyone.
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,Dr Jamali and his staff are very calm and gentle (as gentle as you can be when you're drilling into somebody's jawbone). I've never waited more than a few minutes. All costs were fully explained upfront.
"Dr. Majid Jamali, DMD",Oral Surgeon,"Wooley B., verified patient","I thought it was a very pleasant visit. I wish that he prescribe pain med after my surgery, the ibuprofen was inadequate.
"
"Dr. Majid Jamali, DMD",Oral Surgeon,"Jennifer F., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Winsie T., verified patient",Dr. Jamali is a Wonderful oral surgeon. Made me feel at ease and did not feel any pain or discomfort while removing my wisdom tooth. The entire procedure felt like it was only 10 minutes. Thank you Dr. Jamali! 
"Dr. Majid Jamali, DMD",Oral Surgeon,"Edingston M., verified patient",Very modern and clean office and equipment.
"Dr. Majid Jamali, DMD",Oral Surgeon,"Jane V., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Sean E., verified patient",Wonderful experience. I had two wisdom teeth removed pain free. Dr Jamali talked me through the process and did a great job
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,
"Dr. Majid Jamali, DMD",Oral Surgeon,"Brian S., verified patient","Doctor Jamali was calm, composed and exuded an air of quiet confidence that I found reassuring. He also asked several personal questions and seems to be genuinely interested in me as an individual - not just a patient. I highly recommend him and his staff. "
"Dr. Majid Jamali, DMD",Oral Surgeon,"Lourdes S., verified patient","a very pleasant dental visit.  The receptionist was very nice, docto was very knowledgeable.  I would recommend him to anybody who would need an oral surgeon."
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,"Excellent! Did not feel a thing. Highly recommended 

"
"Dr. Majid Jamali, DMD",Oral Surgeon,"Shalon J., verified patient","I had a consultation about removing my wisdom teeth and the next day I was scheduled to have them removed. I enjoyed the fast, efficient and overall aura of the office. I would definitely recommend Dr. Jamali to others. He was nice and made me feel at ease. "
"Dr. Majid Jamali, DMD",Oral Surgeon,"Jason A., verified patient","The visit went really well. I was extremely impressed at how efficient the procedure was. The extractions were very clean, quick, and painless. I would recommend Dr. Jimali to anyone else in need of a tooth extraction or wisdom tooth removal."
"Dr. Majid Jamali, DMD",Oral Surgeon,"Tori G., verified patient","The doctor was very nice, to the point and gave me suggested treatments. He made me feel comfortable."
"Dr. Majid Jamali, DMD",Oral Surgeon,"Jaymee V., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Christy J., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,"Rajnish P., verified patient",I was very satisfied with my visit. I will highly recommend him.
"Dr. Majid Jamali, DMD",Oral Surgeon,"Edward B., verified patient",Doctor and staff were great
"Dr. Majid Jamali, DMD",Oral Surgeon,"Amanda A., verified patient",It was great. 
"Dr. Majid Jamali, DMD",Oral Surgeon,"Suzanne J., verified patient","I was very impressed with the office. Very professional, comfortable and dedicated to the work"
"Dr. Majid Jamali, DMD",Oral Surgeon,"Jerry M., verified patient","Very helpful and nice staff
Dr. was very friendly
Office was neat clean very quick and informative
Best experience at a dentist"
"Dr. Majid Jamali, DMD",Oral Surgeon,"Jake W., verified patient",
"Dr. Majid Jamali, DMD",Oral Surgeon,Initials hidden,"Super professional, kind, and thorough for my wisdom tooth extractions. His assistants are wonderful as well. I'm disappointed that I found such a wonderful oral surgeon right before I'm moving out of New York because I would love to have a necessary follow-up procedure done by Dr. Jamali. "
"Dr. Majid Jamali, DMD",Oral Surgeon,"Nana-adjoa K., verified patient",
"Dr. Mendel Markowitz, DDS",Oral Surgeon,"Sarah Rose A., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Jessica W., verified patient",Dr. Chen was fantastic! I went in for a regular check up/cleaning and had a question about jaw pain. I walked away from my appointment completely knowing what was going on with my dental health. It was literally the best dentist appointment I've ever had. 10/10 recommend Dr. Chen! 
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Hunter K., verified patient","Had a pleasant visit with Dr. Chen and her employees. It was oddly fun, which one is to never expect from a dentist office."
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,Efficient office. The doctor was great but the hygienist not so much. It was the roughest cleaning I've ever had. I believe she was new and wasn't great at communications either. 
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Jenny D., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Megan H., verified patient","Dr. Chen and her team are amazing. They all have a great bedside manner, and are very patient and gentle (important when you have a horrible fear of needles and drills). I highly recommend Dr. Chen to anyone looking for a top-notch dentist. "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Kaleigh C., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"She is absolutely great. She gets the job done and is very direct, but does not oversell you on unnecessary treatments. Best dentist!"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"I highly recommend Dr. Chen. She is so attentive, informative and makes you feel comfortable by explaining everything before doing. Great location in midtown. "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Qiao Z., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Amanda W., verified patient","Dr. Chen was great. She was efficient and personable. I had a late appointment as I assume most people do when they work in NYC, but I didn't feel rushed at all during my appointment. I really appreciated the level of care she took to my appointment."
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Chi S., verified patient",Very friendly and professional. The clinic is clean and comforting.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Alicia O., verified patient","She’s so patient and thorough . 
"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,Dr Chen took the time to explain everything to me after my exam and she made sure I had all my questions answered before I left.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Anna K., verified patient","No one enjoys a root canal, but having one performed by Dr. Chen is about as pleasant as it can be. She checked in with me throughout the process and made sure I was sufficiently numb and comfortable. Her assistants are great too. "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Desiree L., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Anthony D., verified patient",she is thorough and patient. glad I found her.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Sonya S., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Jessica B., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Meaghan B., verified patient",Both Dr. Chen and her staff are amazing. I highly recommend this dental practice
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Lauren L., verified patient",Extremely informative. Consistently shared what I should be feeling and kept me up to date on my options and whether or not my insurance covered it. Highly recommend!
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Roberto M., verified patient","Extremely thorough staff, super informative and not judgmental about my hygiene. "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Hope R., verified patient","Eva is very professional and extremely thorough. She walked me through each x-ray and explained every issue she came across while examining my teeth. The office is very modern, clean and peaceful. I definitely recommend this dentist office! "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Anthony R., verified patient",Ms. Chen is respectful and professional and always made sure that I felt comfortable and pain-free.  She has alleviated most of my anxiety about going to the dentist. 
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,Very thorough and great bedside manner. Definitely going back!
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Misha Z., verified patient","Clean office and friendly staff. The doctor was professional and to the point. Happy with the experience. 
"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Michael M., verified patient","Dr. Chen was awesome. She was very communicative, friendly and thorough. She was willing to spend a decent amount of time with me to address my concerns."
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Beth B., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Lauren C., verified patient",she's freakin awesome.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"My visit with Dr. Chen was great!   She was professional, courteous, and explained everything that was going on during the treatment.  She really put me at ease! 

There was no wait time and admin stuff was very transparent. Would definitely return. Best dentist I've been too - highly recommend!"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Raven R., verified patient","AMAZING, wonderful kind honest environment :)"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Eric C., verified patient",Dr. Chen is the best dentist. I felt very comfortable during my visit and she addressed all my questions and concerns. Very professional and efficient.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Michael W., verified patient","Incredibly knowledgeable and professional--and very friendly as well. I had my hesitations around picking the right dentist, but I am very glad with where I ended up. All of my questions and concerns were resolved. I would highly recommend Dr. Chen. "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"I really am not a fan of dentists and was dreading my appointment all day, but Dr. Chen was such a pleasant surprise! She was gentle but thorough and just all around a pleasure!"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Amanda M., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Allen F., verified patient",
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Ziyi Y., verified patient",Eva is wonderful and has incredible bedside manner. I always leave satisfied with her work and trust in her professional opinion.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Emilie S., verified patient",Eva is the best dentist I've ever had! She's great at telling you what's going on every step of the way and I feel like I understand my teeth better every time I step out of her office.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Patrice L., verified patient",Dr. Chen is very personable and professional. She listened to my concerns and addressed all of them. I felt very comfortable with her.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Edward C., verified patient","I really enjoyed my visit with Dr. Chen. She was courteous, professional, friendly and understanding. I can finally look forward to all my future dental visits!"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"Dr. Chen is amazing ! Every time I've been to her office, the wait time has been less than 5 minutes. She is super friendly and professional. "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Adam J., verified patient","Eva is super nice and professional, very skilled at what she does."
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Alison N., verified patient","Dr. Chen is the best!  Super friendly, helpful and provides a detailed update as she goes along in your appointment.  I'd recommend her to anyone and everyone for a pleasant dentist experience.  "
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist",Initials hidden,"Love Dr. Chen, she is great! So sweet and nice and knows what she is doing. In and out for cleaning in 15 mins and less! Highly recommend and I have been going to her for 2 years now."
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Samantha G., verified patient",Loved how thorough and informative Dr. Chen was! She walked me through my Xrays and explained everything that she was checking on. She also answered all of my questions and was friendly and professional.
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Gaelle R., verified patient","Very nice staff, very explanatory about every actions. I will definitely come back!"
"Dr. Eva Chen, DMD","Dentist, Cosmetic Dentist, Dental Pain Specialist","Morgan M., verified patient",It was great as always!
"Dr. Krista McKenzie, DDS","Dentist, Cosmetic Dentist","Shanice S., verified patient",Very nice! The doctor took the time to answer all of my questions and gave very reasonable easy to understand advice. Hardly had to wait and the office was very clean and modern 
"Dr. Krista McKenzie, DDS","Dentist, Cosmetic Dentist","RR, verified patient",Each visit was a plesuent. STAFF and dentist were beyond professional. I finally found a dentist that would come back over and over again for dental work.
"Dr. Krista McKenzie, DDS","Dentist, Cosmetic Dentist","FU, verified patient","I really like the way how she work, nice, calm and good job was done on me, I love my new crown."
"Dr. Krista McKenzie, DDS","Dentist, Cosmetic Dentist","GJ, verified patient","Dr. McKenzie is the best! I generally don't like visiting dentist, but she made the appointment enjoyable! She is very calm & takes the time to explain everything thoroughly. She answered all my questions fully & presented all my options. Highly recommend to everyone!"
"Dr. Krista McKenzie, DDS","Dentist, Cosmetic Dentist",Initials hidden,
"Dr. Krista McKenzie, DDS","Dentist, Cosmetic Dentist","Nicki S., verified patient",
"Dr. Steven Ritholtz, DDS",Dentist,"Eduard D., verified patient","Had a great experience here.  However, I don't plan on going back because each time I try to schedule an appointment through ZocDoc, the practice changes my appointment time."
"Dr. Steven Ritholtz, DDS",Dentist,"Prashant K., verified patient","Visited him twice in a week for severe pain in the right upper/lower jaw. He couldn't diagnos it and he  also suggested I get a root canal on a tooth in the left lower jaw, which I found odd. "
"Dr. Steven Ritholtz, DDS",Dentist,"Sarah G., verified patient","Patiently answered my neurotic questions, made me fee comfortable and got the job done well. Great bedside manner."
"Dr. Steven Ritholtz, DDS",Dentist,Initials hidden,
"Dr. Steven Ritholtz, DDS",Dentist,"Sonia V., verified patient",
"Dr. Steven Ritholtz, DDS",Dentist,"Fang Er H., verified patient",
"Dr. Steven Ritholtz, DDS",Dentist,Initials hidden,
"Dr. Steven Ritholtz, DDS",Dentist,Initials hidden,
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist",Initials hidden,A+
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","Heather G., verified patient",I love the team at Dr. Becker’s office! Vinny is amazing and has cleaned my teeth a few times now and I will never go to anyone else in NYC! I tell all my friends to go see them! 
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","Marcieli A., verified patient",
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","Lindsay E., verified patient","Professional, courteous, kind and fun. Vinny is a wonderful hygienist, personable and thorough and he explains things very well during the cleaning. Dr. Becker is thorough, professional and a great dentist, thank you!"
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","Jacqueline F., verified patient",Dr Becker was great. Very flexible and understanding. Definitely feel like he wants me to get the best dental care possible.
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","Andre Q., verified patient","Absolutely one of the most comfortable places for dental work I have ever been.  Fully explains the process glad to be a patient at this office.  Professionalism at its best, including all his staff."
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","John M., verified patient",Quite literally the most comfortable and non-traumatic dental experience of my life.
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","Simon E., verified patient",
"Dr. Lloyd Becker, DDS","Dentist, Cosmetic Dentist","Andre Q., verified patient",Awesome care given to me while getting work done.  Always assuring my comfort in the chair is important.  
