doctor,doctor_type,name,text
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,Super kind and sociable. It was my first visit to a gyno ever and she made me feel extremely comfortable. Explained everything well. I will definitely be back! 
"Dr. Kecia Gerlach, MD",OB-GYN,"Rachel H., verified patient",
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,Absolutely fantastic!
"Dr. Kecia Gerlach, MD",OB-GYN,"Kin Wah Laura I., verified patient",
"Dr. Kecia Gerlach, MD",OB-GYN,"Angela C., verified patient","Waited about 10 minutes before I saw the nurse, but after that the appointment proceeded quickly. Dr. Gerlach was absolutely wonderful - very chatty, but it was easy to fit in my questions as well."
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,I loved Dr. Kecia. She is patient and thorough and very gentle during her examinations. I've seen 3 doctors at this practice and all of them are great.
"Dr. Kecia Gerlach, MD",OB-GYN,"Brittany W., verified patient","Dr. Gerlach was very kind and let me babble my way through my reason for coming before calmly performing the exam. She answered all my questions in a way that was very clear and easy to understand, with no trace whatsoever of condescension. "
"Dr. Kecia Gerlach, MD",OB-GYN,"Christina C., verified patient",I have been seeing Dr. Gerlach for about 2 years now. She's always pleasant and thorough with amazing bedside manners. 
"Dr. Kecia Gerlach, MD",OB-GYN,"Lucy B., verified patient",Knowledgeable and kind. 
"Dr. Kecia Gerlach, MD",OB-GYN,"Jennifer R., verified patient",Dr. Gerlach was so calming. She took her time and really listened to my concerns. I would recommend her to anyone! 
"Dr. Kecia Gerlach, MD",OB-GYN,"Mia S., verified patient","I love going to see Dr Gerlach, I always feel in great hands with her. "
"Dr. Kecia Gerlach, MD",OB-GYN,"Jennifer T., verified patient","She was very kind, patient and explained everything very well. She made me very comfortable. "
"Dr. Kecia Gerlach, MD",OB-GYN,"Melinda R., verified patient",Dr Gerlach is amazing!
"Dr. Kecia Gerlach, MD",OB-GYN,"Christine I., verified patient","She's my favorite. Kind, thorough, and informative. I  feel at ease during and after my visit.  It's always nerve wrecking when doctors ask you those intimate questions, but Dr. Gerlach is non judgmental and caring. Definitely recommend!"
"Dr. Kecia Gerlach, MD",OB-GYN,"Madison T., verified patient","I arrived at the office and was greeted and taken to a room almost right away. Dr. Gerlach was very kind, thoroughly explained everything and answered all of my questions. I would definitely recommend her to anyone looking for an OB-GYN in the city!"
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,Dr. Gerlach was so sweet. She made a usually uncomfortable visit feel like a breeze. She was informative and thorough. Highly recommend 
"Dr. Kecia Gerlach, MD",OB-GYN,"Sofiia S., verified patient",Best doctor ever!!!
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,"As always, Dr. Gerlach made me feel comfortable, took the time to listen & answer all my question & concerns."
"Dr. Kecia Gerlach, MD",OB-GYN,"Camille J., verified patient",
"Dr. Kecia Gerlach, MD",OB-GYN,"Drew B., verified patient",
"Dr. Kecia Gerlach, MD",OB-GYN,"Sonia S., verified patient","She's amazing! Kind, informative and gentle. "
"Dr. Kecia Gerlach, MD",OB-GYN,"Kristine A., verified patient","Dr.Kecia is great! Going to OB/GYN appointments used to be so uncomfortable for me. However, I feel like Dr.Kecia is very relateable and so easy to talk to. Plus the office is nice and so is the staff. Everyone is very friendly and efficient."
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,
"Dr. Kecia Gerlach, MD",OB-GYN,"Shaneise T., verified patient",Best doctor ever. She was so nice professional and helpful. I've had so much trouble finding a good gyn and I'm so happy I found her.
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,Completely unacceptable wait time. They take patients without appointment and are always late. Looks like they overbook on purpose. 
"Dr. Kecia Gerlach, MD",OB-GYN,"Christina V., verified patient",
"Dr. Kecia Gerlach, MD",OB-GYN,"Jena Y., verified patient","I just love Dr. Gerlach. She's so sweet and professional. She helped me through all of the steps of getting an IUD. IUD insertions are the worst, but Dr. Gerlach made me feel so comfortable. I cannot recommend her enough."
"Dr. Kecia Gerlach, MD",OB-GYN,"Priya K., verified patient","She was quick, friendly, and efficient! Will definitely go back."
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,
"Dr. Kecia Gerlach, MD",OB-GYN,Initials hidden,Very personable and helpful! Definitely recommend!
"Dr. Kecia Gerlach, MD",OB-GYN,"Daniela P., verified patient","Dr Gerlach is just the best! Warm, professional, kind and explains everything!"
"Dr. Kecia Gerlach, MD",OB-GYN,"Nancy B., verified patient",
"Dr. Anca Rosca, MD",OB-GYN,"Hannah J., verified patient",she was very helpful and kind!
"Dr. Anca Rosca, MD",OB-GYN,"Carolyn P., verified patient",
"Dr. Anca Rosca, MD",OB-GYN,"Jennifer S., verified patient",Dr. Rosca was so warm and caring throughout my pregnancy.  She delivered my son and was the absolute best!
"Dr. Anca Rosca, MD",OB-GYN,"Linda M., verified patient",
"Dr. Anca Rosca, MD",OB-GYN,"Ying M., verified patient",
"Dr. Anca Rosca, MD",OB-GYN,Initials hidden,
"Dr. Anca Rosca, MD",OB-GYN,"Amy J., verified patient",
"Dr. Anca Rosca, MD",OB-GYN,Initials hidden,
"Dr. Anca Rosca, MD",OB-GYN,Initials hidden,
"Dr. Anca Rosca, MD",OB-GYN,Initials hidden,
"Dr. Anca Rosca, MD",OB-GYN,Initials hidden,
"Dr. Anca Rosca, MD",OB-GYN,"Maria D., verified patient",
"Dr. Anca Rosca, MD",OB-GYN,Initials hidden,
"Dr. Anca Rosca, MD",OB-GYN,"Mandi G., verified patient",
"Dr. Anca Rosca, MD",OB-GYN,"Alina L., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,Dr. Hanna and her staff were great. She has great bedside manner and is so down to earth. I would recommend her for anyone looking for a GYN. 
"Dr. Lily Hanna, MD",OB-GYN,"Erin K., verified patient","Dr. Hanna and her entire team are excellent. The office is lovely, very little wait time, and nurses are friendly and efficient. The doctor is knowledgeable with a great bedside manner. "
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,"Dr. Hanna and her staff were friendly enough. They weren’t particularly warm, and it was clear that her assistant didn’t want to talk to me. But I was in and out pretty quickly."
"Dr. Lily Hanna, MD",OB-GYN,"Chloe M., verified patient",Dr. Hanna was super helpful and comforting in answering my questions/concerns. Was seen in a timely manner as well. 
"Dr. Lily Hanna, MD",OB-GYN,"Erin L., verified patient",Very beautiful office and friendly staff! Dr. Hana and her nurse made me feel very comfortable and at ease the entire time. 
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,Dr. Lily Hanna was very professional and had a calming presence. 
"Dr. Lily Hanna, MD",OB-GYN,"Catalina L., verified patient","I love Dr. Hanna she's so  energetic, witty, easy going and certainly puts you at ease. My husband and I both enjoyed our visit with her today for a pregnancy sonogram."
"Dr. Lily Hanna, MD",OB-GYN,"Rita D., verified patient",Makes you feel at ease and is patient.  Very charismatic. Provides good advice without sounding condescending. 
"Dr. Lily Hanna, MD",OB-GYN,"Katherine D., verified patient","The wait was long but Dr. Hanna was great and worth it! I haven't gotten a clear diagnosis after seeing three doctors, and she was able to understand what it was within 5 minutes of seeing me."
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,
"Dr. Lily Hanna, MD",OB-GYN,"Emma K., verified patient",Dr. Hanna is the best!
"Dr. Lily Hanna, MD",OB-GYN,"Anu-raga M., verified patient",Informative and great bedside manner. Welcoming atmosphere and space. Great staff! 
"Dr. Lily Hanna, MD",OB-GYN,"Catalina L., verified patient",I love her sense of humor and wasy going energy and even the nurse that registered me and took my info was very friendly.  The office is very beautiful and modern everything was done fairly quickly.
"Dr. Lily Hanna, MD",OB-GYN,"Miriam M., verified patient",FRIENDLY AND MADE ME FEEL COMFORTABLE. 
"Dr. Lily Hanna, MD",OB-GYN,"Chelcie P., verified patient",The wait was a little long but it was worth it. Loved Dr Hanna and her staff! Everyone was incredibly friendly and made sure I was comfortable. Will definitely be back!
"Dr. Lily Hanna, MD",OB-GYN,"Lisa M., verified patient","Dr. Hanna was great! Probably the best gynecologist I’ve ever had. The experience is never a great one , but the doctor made it as pleasant as possible. "
"Dr. Lily Hanna, MD",OB-GYN,"Deirdre R., verified patient","Dr Hanna and her staff were lovely! Professional, thorough and kind."
"Dr. Lily Hanna, MD",OB-GYN,"Victoria L., verified patient",Dr. Hanna was informative and professional. I waited way less than I usually wait for a doctor's appointment and the office was clean and pretty. She didn't rush me and asked clarifying questions as needed -- as enjoyable at a visit to the gyno can be! 
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,Lily has a kindhearted spirit and comfort about her when she walks into the room. Extremely helpful and professional 
"Dr. Lily Hanna, MD",OB-GYN,"Tara P., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,"Lauren S., verified patient","LOVE HER! Highly recommend, won't see anyone else now that I have found her. HIGHLY recommend!"
"Dr. Lily Hanna, MD",OB-GYN,"Blakeley R., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,"Lauren T., verified patient",She was very nice and pleasant! Office was nice with great ambiance.  Staff was pleasant and efficient 
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,"Dr. Hanna and her staff were very kind and attentive to me. Everyone in the office was very professional. Dr. Hanna has a nice, warm bedside manner and made me feel at ease. The medical assistant was also very nice and personable. I would definitely go there again. "
"Dr. Lily Hanna, MD",OB-GYN,"Jessica C., verified patient","Very quick and efficient. I feel like she could have had a little more warmth in our interaction, but I appreciated her directness and efficiency."
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,Excellent doctor. 
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,She's very nice and makes you feel comfortable.
"Dr. Lily Hanna, MD",OB-GYN,"Bridget B., verified patient","Dr. Hanna's staff is kind and accommodating. the office is welcoming and Dr. Hanna herself is very attentive. I've had two visits with her so far, during which I felt like she really listened to me and did not discount any of my concerns. "
"Dr. Lily Hanna, MD",OB-GYN,"Da In Y., verified patient",Sarcastic attitude. Dismissive.
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,She is nice and made me feel comfortable. Highly recommended
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,this was my second time visiting her and it was just great. Everyone was nice nurses and doctors. Front staff can be a little more friendly but overall the doctor its great!!
"Dr. Lily Hanna, MD",OB-GYN,"Lauren M., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,"Emily S., verified patient","Dr. Hanna was funny, personable, and informative. She made my first visit easy and painless, and her staff was helpful even though it was the end of the day. Overall a very comfortable and helpful experience! "
"Dr. Lily Hanna, MD",OB-GYN,"Danielle C., verified patient","Dr.Hanna is very professional, yet somehow managed to remain very personable as well. An extraordinary find in the medical profession."
"Dr. Lily Hanna, MD",OB-GYN,"Charity S., verified patient",She is my first gynecologist since my freshman year in college. I wouldn't want another doctor. 
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,
"Dr. Lily Hanna, MD",OB-GYN,"Danielle G., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,The staff at the office was courteous and very professional. How refreshing!
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden," Very personable. Didn't feel rushed.  Answered all my questions. Overall, very satisfied. "
"Dr. Lily Hanna, MD",OB-GYN,"Charlotte E., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,She's awesome! So nice.
"Dr. Lily Hanna, MD",OB-GYN,"Alisa D., verified patient","3rd time's a charm! 

the wait time in the waiting room for the first 2 times were a bit long (about 45-50mins each) but this time i got called in at my exact appt time (4:45)! 

the staff is always pleasant and doctor hanna makes me feel extremely comfortable! :)"
"Dr. Lily Hanna, MD",OB-GYN,"Alisa D., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,"Lesia T., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,"Stephanie N., verified patient","Very relatable, friendly and professional. Took the time to listen to my worries and explained things to me in a way I could understand. I literally texted all my girlfriends her contact info because I highly recommend her!"
"Dr. Lily Hanna, MD",OB-GYN,"Leslie G., verified patient",Best GYN ever!
"Dr. Lily Hanna, MD",OB-GYN,"Helene D., verified patient",
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,The staff and the doctor were wonderful and very helpful!
"Dr. Lily Hanna, MD",OB-GYN,"Beatrice O., verified patient","Her diagnostic was very specific, clear, no waste of time, direct to the point!
Doctor makes you feel comfortable, using a simple and clear language."
"Dr. Lily Hanna, MD",OB-GYN,Initials hidden,"Dr. Hanna, makes you feel comfortable at easy and she's very knowledge on what's your best your healthcare!"
"Dr. Abe Shahim, MD",OB-GYN,"Georgina M., verified patient","I was very pleased with Dr. Shahim, his staff and his office. The doctor had the time to listen and asked all the relevant questions. My visit was exactly what I expected. "
"Dr. Abe Shahim, MD",OB-GYN,"Sandra S., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,Initials hidden,"The new office is fantastic - and I love this practice. I had my first child with them, and will all future. They are amazing."
"Dr. Abe Shahim, MD",OB-GYN,"Jenny G., verified patient",Es muy amable y educado me sentí confortable 
"Dr. Abe Shahim, MD",OB-GYN,"Katherine O., verified patient",Great!  I will continue to see Dr. Shahim.  
"Dr. Abe Shahim, MD",OB-GYN,"Maura R., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Christine T., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Hikaru N., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Andrea G., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Hassia A., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Daniela Andrea D., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,Initials hidden,
"Dr. Abe Shahim, MD",OB-GYN,"Angela A., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Mariany P., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Diana W., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,Initials hidden,
"Dr. Abe Shahim, MD",OB-GYN,Initials hidden,
"Dr. Abe Shahim, MD",OB-GYN,"Claire G., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,"Michelle B., verified patient",
"Dr. Abe Shahim, MD",OB-GYN,Initials hidden,
"Dr. Abe Shahim, MD",OB-GYN,Initials hidden,
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Marisa A., verified patient","It was a last minute appointment and she was awesome. Good bedside manners, which for me is essential in an OBG YN, very knowledgeable, short wait.  "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Fatima A., verified patient","1st time patient with Dr. Daniel. Dr. Daniel was pleasant and didn't make me feel uncomfortable. Answered all my questions and concerns. Wait time wasn't long, and front desk receptionist was friendly. Medical asst. was nice and quick. Overall experience was good and would recommend in the future. "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Lani H., verified patient",Extremely impersonal. I'd only go here if you are looking for a very routine and quick check up to get out as soon as possible.
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Tieara L., verified patient","Very helpful, understanding, "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Chelsea S., verified patient","Dr. McDaniel was wonderful! She was kind, personable and talked me through the whole appointment. This is the first time since I moved to New York a few years ago that I didn’t suffer from crazy anxiety during my annual. Totally recommend and will be going back. "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Sofia A., verified patient","i felt very comfortable, the Doctor didn’t waste any time, went straight to business. and wasn’t nosing around or in any way make me uncomfortable "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Veronica S., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Katharine V., verified patient","A really wonderful experience, considering I was seeing a gynecologist! Doctor made me feel so comfortable, and the procedures themselves were very fast and fuss-free. Highly recommend! The waiting room even has fun flower pens and classical music playing. "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Sonya R., verified patient","After hearing horror stories about gynecologists, I was very nervous for my first exam. Dr. McDaniel and her office made me feel comfortable and reassured about visiting the gynecologist. "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Cassandra S., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Diana M., verified patient",Nice person. Listened and encouraged me to do what I needed to do. 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Monique M., verified patient","As always, I enjoy my time with Dr. McDaniel. I was in and out very quickly, the staff was friendly, and the office was clean. She always takes her time to answer all of my questions thoroughly which I really appreciate "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Rebecca T., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Crystal W., verified patient","OMG I loved her! I am recommending her to my fellow employees! I was so happy to see POC's running this place pleasantly and efficiently! The Dr. was so open, friendly, concise, real and spiritually beautiful! I'm glad she's my new doctor now! "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Savannah M., verified patient","Very professional, informative, and warm. "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Tamara W., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Julia S., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Cyrena W., verified patient",Great visit every time! They all made me feel very comfortable throughout my entire visit.
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Jasmine L., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,Good bedside manner and patient teaching was done well. 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Sharon C., verified patient","Excellent!  



"
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,Very thorough in every explanation. 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Larissa N., verified patient",She is absolutely fantastic!!
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Katherine M., verified patient","Very nice doctor, great bedside manner. Helpful nurse!"
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Trish R., verified patient",Horrible wait time. Rude staff. I will not be going back. 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,"Assistants walk in and out your room without knocking it’s shocking and rude. 

Barbara is great at explaining things but it’s very hasty, like she has other things to do. Also found her GYN exam to be way too rough. 

Pretty comfortable the whole time, sadly."
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Jessica G., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Kia D., verified patient","Very thorough, asked plenty of questions"
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Kiara H., verified patient","She was great! Very informative, patient and kind. Her staff is amazing as well! Highly recommended!"
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Kelly C., verified patient","Dr. McCaniel is professional, calm and very accommodating. I've visited her twice now for my yearly birth control prescription and an exam. Both times she was efficient without being rude or making me feel like she wasn't listening. Her staff was kind as well. I'd definitely recommend her. "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Ekaterina F., verified patient",Office staff could have been better. 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Vanessa L., verified patient","Although this is the one annual appointment I dread going to, Dr. McDaniel makes my experience comfortable.  She gives great recommendations to help me keep myself as healthy as possible.  The rest of the staff is friendly and welcoming with a professional bedside manner. "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Jazmin A., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,Love
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Sarah F., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Danielle C., verified patient",The doctor was very professional and nice. Her front desk staff were unorganized and dismissive. 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Shaun P., verified patient","Dr. McDaniels makes your feel very comfortable and informed. Her offices are pristine and relaxing and in/out time is 30 minutes. 

"
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,I felt very comfortable and confident 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,Thank 
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,"Dr was very nice and I loved the way her office ran. However, the actually visit was very rushed and was dressed and out before I can fully take in what even happened "
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Melissa B., verified patient",
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Katherine A., verified patient","Super pleasant , and super quick visit!"
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,She actually told me some incorrect information
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Jenny N., verified patient","Not sure why there are bad reviews.  Yes, the wait was a bit long but doctor is very knowledgeable and explains every details. She covers almost all areas from symptoms to prevention. There’s no way you walk out there second guessing"
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN",Initials hidden,"Very quick and professional, which is the best I can hope for from a yearly appointment."
"Dr. Sha-Barbara McDaniel, MD","Gynecologist, OB-GYN","Francesca C., verified patient",She was very nice and made me feel very comfortable about my first ever visit to a gyno. Will definitely be coming back
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist","CK, verified patient","Warm, professional & humanistic."
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist","KA, verified patient",Great physician who cares about his patients and their families.
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist","LK, verified patient",Doctor is very professional and knowledgeable in his field. I would highly recommend him to anyone. Dedicated to providing his patients with the finest care.
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist","LK, verified patient",Doctor is very professional and knowledgeable in his field. I would highly recommend him to anyone. Dedicated to providing his patients with the finest care.
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist","CT, verified patient","Excellent physician, compassionate and kind."
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist","Sandra F., verified patient",
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist","Luis L., verified patient",
"Dr. Vladimir Gotlieb, MD","Oncologist, Hematologist, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Diane L., verified patient","Still waiting to be seen, arrived at 9:18 am to complete any paperwork 
It is now 11:37am and I'm still waiting

Don't choose this place if you're looking for efficiency "
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Timothy C., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Deirdre T., verified patient","Dr D’Augustine was very professional, kind and knowledgeable.   Treated me with care and gave me exactly the right medication for my flu.  Feeling great now."
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,"Very nice and thoughtful doctor, very slow office"
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Byron F., verified patient",Seems to care about my health. Was very knowledgeable.  
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Adam P., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Mouhamadou D., verified patient","Dr. Jean D'Augustine is great; however, the wait time is just not acceptable. "
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Bret E., verified patient",Very thoughtful.  Patient.  Relatable. Very nice visit.
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,"I waited 3 hours and 45 minutes to see the doctor. Everyone there was kind, but it was a miserable wait time for a simple prescription."
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Darryl W., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,It was successful the doctor was friendly and professional. 
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Deborah P., verified patient","Very thorough exam, best doctor I have seen."
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Sharisse F., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,"He's a great doctor and he and the staff were very friendly and welcoming, but the wait was soooo long -- almost three hours. I probably won't go back because of the wait time. "
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,Good
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,"Very nice, very thorough, cares about his patients."
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,"unorganized, there was complete chaos and things were moving very slowly"
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Jennifer L., verified patient",Excellent!  Doctor as well as staff.  They ROCK!
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,He was very professional. He allowed me time to ask questions and gave answers that were understandable 
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Calvelene W., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Namon F., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Ana P., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Brian B., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Germaine W., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","George F., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Stephen C., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Olaniyi O., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Melissa L., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Germaine W., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist","Nadia W., verified patient",
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
"Dr. Jean D'Augustine, MD","Oncologist, Primary Care Doctor, Internist",Initials hidden,
