doctor,doctor_type,name,text
"Dr. Caterina Oneto, MD",Gastroenterologist,"Syreeta E., verified patient",She is very compassionate and warm. I have seen her on multiple occasions and she gives me the impression that she remembers me as an individual and not just some random patient.
"Dr. Caterina Oneto, MD",Gastroenterologist,Initials hidden,
"Dr. Caterina Oneto, MD",Gastroenterologist,"Yeva H., verified patient",She is great! Highly recommend! The best GI doc out there. Explains things well and is very knowledgeable! 
"Dr. Caterina Oneto, MD",Gastroenterologist,Initials hidden,
"Dr. Caterina Oneto, MD",Gastroenterologist,"Jennifer F., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Nataliya P., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Aiden C., verified patient",I was running late and he stayed to wait to see my son. He has intense bahevorial issues and he still treated him fairly and with love. 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,Knowledgeable. Very informative. Different approach then the other 2 gastroenterologist that I have seen for my sons condition. 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Patricia W., verified patient",Dr. Kochin was very knowledgeable and takes the time to listen. He was great with our 3 yo daughter by asking her questions to see where her problem area was. We definitely recommend him. He’s a good specialist!
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Amanda V., verified patient",Takes his time. Very knowledgeable.
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Ny'lah G., verified patient",I thought it was great. He gave me the information I needed for my daughter 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Darril B., verified patient",Very weird guy 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,Very thorough and took his time to really listen.
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,"Doctor was friendly and had a great bedside manner. He was gentle with my daughter,  listened, asked good questions, and came up with a good treatment plans. He explained the what's and how's.  I would certainly return and recommend him to others. "
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Ethan M., verified patient",Dr. Kochin was very kind an playful towards my son making my child feel comfortable and making me feel safe as we'll 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Mendy R., verified patient",Excellent Bedside manner and very nice persona 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Eleanor T., verified patient","Dr. Kochin was very personable and thorough. Even though we were the last appointment for the day, he answered all our questions and wanted to be sure we got all the information we needed. "
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Alina Y., verified patient",he is conerned and good doctor and very friendly. very informative and like to do everything step by step. i like it 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Raphael M., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Marilyn O., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Mindy S., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Shay B., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Anisah R., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Anisah R., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Anisah R., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Wilson M., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Eric H., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Serenity M., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Amelia S., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Very knowledgeable and helpful doctor. Listened to my concerns and came up with multiple solutions. Highly recommend!
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Ellen V., verified patient",He is wonderful. Highly recommend him.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Evan R., verified patient","Waiting for accuracy of treatment, but initial diagnostic appointment was conducted professionally and very thoroughly, a great first impression. "
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Ana M., verified patient","It was a great visit.  The receptionist, nurse and Dr. Alpert were very nice and I did not have to wait too long."
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,The doctor was great! Very informative and knowledgeable. 
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Very Professional.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,"Dr. Alpert struck me as a compassionate, thorough, and super-knowledgeable doctor who is deeply invested in the care and wellbeing of his patients. I feel completely confident in his judgment and expertise."
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Dr. Alpert was personable and friendly. Very knowledgeable and answered all my questions. I trust him.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,One of the best doctors I've seen! Highly caring and knowledgable!
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Super easy and convenient first office visit.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Jeffrey S., verified patient","This was my first visit with Dr. Alpert and he was excellent! Very friendly, caring and was clear about the process for which he will go about diagnosis and testing. I look forward to Dr. Alpert's continued care - I'm confident he will be able to help treat my condition."
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Joshua P., verified patient",Dr. Alpert was incredible. Had a bad experience earlier this week with a GI appt and he was the polar opposite. Wish all doctors were like him.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Staff was very pleasant and helpful. Atmosphere was very soothing in office. Doctor was very professional.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,"Had a good first appointment with Dr Alpert, but on my follow up appointment he was unable to diagnose me and shrugged his shoulders, and made a sexist comment before giving up. He did not take my condition seriously whatsoever."
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Betania S., verified patient",Extremely pleased with Dr. Alpert.  Very knowledgeable and great bedside manner.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Francine W., verified patient",Dr Alpert was awesome and really put me at ease.  I am traumatized from the prep required before a previous colonoscopy and he told me that i dont have to do the same preparation this time.  Much better!
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Brittnye B., verified patient",
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Radu B., verified patient",He was kind and gentle and made me feel very confident in him as a doctor. Excellent bedside manner! He was very reassuring. 
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Donato G., verified patient",very thorough
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Li Ping L., verified patient","Very personable doctor, great bedside manners, I felt very comfortable with him, and would recommend him to others dealing with GI issues. "
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Staff not very pleasant. Blood test left a huge mark in my arm. Doctor is nice- though I am not sure that all the test he said I need to undergo are really necessary or are for insurance benefits. Not feeling confident.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Very nice team.  Thorough exam.  Helped expedite scheduling of follow-up procedures.  Highly recommend.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Mark Y., verified patient","I can't say enough good things about Dr. Alpert's calm, thoughtful and collaborative manner.  Highly recommended!"
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Thorough and thoughtful. 
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,"Dr. Alpert was the first doctor I visited using ZocDoc. He was extremely polite, took his time asking various questions, and made sure he got to the root of the problem. He explained everything thoroughly and made sure all of my questions were answered and that I was comfortable. "
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,"Thumbs up all around. Dr. A was courteous, attentive and thorough. He asked a lot of questions and provided me with alternatives and did NOT just try to rush me out and write a prescription like so many doctors in this city often do. Highly recommended."
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Paula R., verified patient","Overall pretty good. He is understanding, patient and has excellent bed side manner. His examination was thorough and he was very careful not to inflict additional pain on an already battered area.  I'm going back in two weeks and hope it will be just as good. "
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Krista V., verified patient",
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Very quick and timely. I didn't have to wait long to see the nurse or the Dr. Pre exam questions were quick. Dr. Alpert is very knowledgeable and helpful. I would go back!
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","James H., verified patient","Friendly, approachable, knowledgeable. Would recommend. "
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Crystal K., verified patient","Ths staff can't be a bit rash, but Dr. Alpert makes up for it. I can understand why he is so highly rated, he is VERY thorough and knowledgeable and has just the best bedside manner possible. Thank you for your help Dr. Alpert! :)"
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Great doctor. Very personable. Very comforting. I'd like to have this doctor for a long time. He's a great guy. 
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,"Excellent staff and doctor.  Beautiful, welcoming facility.   "
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Gerine S., verified patient",I enjoyed my appointments with Dr. Alpert. He and his staff really helped me to feel at ease about my endoscopy. I was a nervous wreck. 
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Martina B., verified patient",Dr. Alpert was very nice and took his time explaining things to me and asking questions.  I had an excellent experience.  
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Elena B., verified patient","Excellent, great doctor. I am extremely satisfied."
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Stephen L., verified patient","Really nice, answers all questions, never any issues."
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,all his patients know he is a great doctor (and its easy to see jsut by looking at his affiliations and training) but Dr. Alpert is also very compassionate and non judgmental making it very easy to talk to him about anything without feeling ashamed or embarrassed.  .  
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Excellent bedside manner. He inspired confidence. He was knowledgeable and attentive. I trusted his diagnosis and treatment plan. I highly recommend this doctor. 
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Alexandra D., verified patient",
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Bryn M., verified patient",He is the best! Patient and kind!
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Anthony D., verified patient",
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Enid G., verified patient",Outstanding Doctor. Listens carefully to your concerns.
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,I love Dr. Alpert! I went in for a check-up and he listened to my concerns answered all my questions. He is very kind and professional and I truly recommend him. His office staff is great!
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist","Denyse N., verified patient",Awesome
"Dr. Daniel Alpert, MD","Gastroenterologist, Internist",Initials hidden,Dr. Alpert was very friendly and thorough. He reviewed all the questions the nurse had previously asked me and was courteous.
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Jonathan W., verified patient",She is wonderful! I got procedures scheduled the same day and will have them take place in the same week. Grateful!
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Saroje P., verified patient",I love my Dr. Antoine-Gustave. She is amazing!!!
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"George M., verified patient","Dr. Gustave is the best doctor!!!

"
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Ayanna A., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Jacqueline L., verified patient","I felt very comfortable, which I needed. Thorough,  and caring. She listened, ask questions, gave me answers. She shared important information about colonoscopy and told me to share it. Wow."
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Courtney H., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Andrew Y., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Obioma R., verified patient",I am so happy I was able to see Dr. Gustave. Everything you would want in a Doctor.  I know I will be good in her care. 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Maria D., verified patient",Excellent bedside manner. 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,"Initially I liked doctor Gustav.  But after my illness returned, I tried to contact her regarding this and was given the cold shoulder.  She would not receive my calls and I was constantly transferred to her staff instead."
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Micah M., verified patient",Dr. Antoine-Gustave is extremely attentive and highly informative. She effortlessly put me at ease. I’d definitely recommend her to friends and family.
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Michelle C., verified patient",She was very knowledgeable and personable she made a conversation that could have been awkward for the patient feel like another conversation. I didn't feel rushed and was able to fully talk through my issues and feel heard by her. 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,"I've had an excellent experiene with Dr. Gustave. She is patient, kind and attentive. She recommended treatments that worked, after having gone to several other specialists who weren't able to help me. Highly recommend! "
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Dana A., verified patient","Dr. Antoine-Gustave is the best. She is so compassionate and knowledgeable, and I feel lucky to have found her."
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Crystal A. T., verified patient",She was awesome.!!Highly recommended. Super informative and she made me feel so comfortable. Her staff was great as well. 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,"patient, listened, great doctor"
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Meagan H., verified patient","Dr. Antoine-Gustave was so amazing, and kind, and made me feel so comfortable. I was very nervous and I left feeling safe and that I came to the right place!"
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,Amazing doctor!
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Katharine K., verified patient",She is a great doctor!
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Rachel L., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Victoria M., verified patient",So kind and helpful 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,Dr Antoine-Gustave is extremely knowledgable and attentive. She took all the time I needed to go over everything. She is pleasant. The rest of the staff is just as pleasant. 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Mona C., verified patient","Very Very happy with my visit today. Dr. Gustave makes you feel so comfortable, I’m actually looking forward to going back. "
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Christopher K., verified patient",Dr. Gustave is both extremely knowledgable and also very empathetic. I cannot recommend her enough.
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Randy K., verified patient","Lovely, knowledgeable and informative doctor and staff."
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Krysta C., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Tamta S., verified patient",Dr. Gustave is a real Doctor! She's amazing human being too!
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Sabrina T., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Mona C., verified patient","Dr. Gustave was very easy to talk to, a fantastic listener.  She exuded empathy, compassion, thoughtfulness, and smarts.  Qualities of a great doctor!"
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,She is the BEST!
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Nancy G., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,Very nice and very knowledgeable! 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Destiny M., verified patient",I've been to countless doctors over the years and Dr. Gustave was the first that I felt actually cared. She didn't rush my visit and her staff was warm and helpful as soon as I stepped in the door. I look forward to returning for my next visit.  
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Ibrahima Alpha D., verified patient","Doctor Valerie Gustave, was very professional. "
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Fiona Y., verified patient",Oh I love her already!   She's so personable and made me feel so comfortable.   I can tell she's a great practitioner.    I'm so happy that I found her.   
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Maya D., verified patient",A wonderful visit. She really paid attention to what I said. I feel confident in her care. 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Amaya S., verified patient","Doctor Gustave is amazing. She’s kind and intelligent and patient. She takes the time to thoroughly explain any procedure and diagnosis, and  she answers questions easily. She’s one of the better doctors I have seen in NYC. "
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Jenna E., verified patient","Impressively efficient, courteous, competent, friendly staff, and Dr. Gustave was fantastic -- thorough, savvy, funny, kind. Brisk without making me feel rushed. I felt seen and heard. I trusted her instinctively. Would absolutely recommend her. "
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Rebecca B., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Mallory B., verified patient",
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,Initials hidden,Very knowledgeable and caring doctor. Felt very comfortable and at ease with her. Would highly recommend her to all my family and friends. The facility where the endoscopy/ colonoscopies are performed is also a top notch facility that is run very well.  
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Lashawn N., verified patient",She is so AWESOME
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Alex G., verified patient",Dr. Valerie Antoine-Gustave really cares about her patients. You get that feeling throughout the entire visit with her. 
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Alexander M., verified patient",Dr. Antoine-Gustave is always a delight. She brings such high spirits to all my visits and feels like a friend who really cares about me and happens to be a top-notch GI.
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Amy C., verified patient","Dr. Gustave was helpful, informative, personable, and insightful. I would recommend her to anyone who needs competent, clear advice about gastro issues. "
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Lashawn N., verified patient",Dr.Gustave is a wonderful doctor and person she cares about your well-being her professionalism is AWESOME .I am glad to have her as my Doctor.and her team is awesome as well .
"Dr. Valerie Antoine-Gustave, MD, MPH",Gastroenterologist,"Daniela T., verified patient",She is awesome!
"Dr. Timothy Wong, MD",Gastroenterologist,"Victoria S., verified patient","He was professional, thorough, reassuring, and patient. I feel very confident  to have him perform my EGD and colonoscopy (as I’m a nurse so that says a lot)."
"Dr. Timothy Wong, MD",Gastroenterologist,"Rodolfo L., verified patient",He remembered me after 3 years from my first visit. 
"Dr. Timothy Wong, MD",Gastroenterologist,"Kelvin J., verified patient","The Doctor operates a very organized,busy practice.The staff was focused & effective.Dr Wong explained my situation carefully & unhurried.Very nice."
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,It's was ok...MD is informative but not as much as I would like.  Many of the information given by MD I already knew about.
"Dr. Timothy Wong, MD",Gastroenterologist,"Karen H., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Quan C., verified patient",all very good.
"Dr. Timothy Wong, MD",Gastroenterologist,"Wendy M., verified patient","Dr. Wong is courteous, thorough and patient. He takes the time to talk to you, ask questions, answer my questions and explain everything in detail.  "
"Dr. Timothy Wong, MD",Gastroenterologist,"Brian W., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Laura S., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Laura S., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,The doctor is ok. The staff isn't that friendly. The wait is pretty long.  The sitting area is to small and crowd. 
"Dr. Timothy Wong, MD",Gastroenterologist,"Jeremiah S., verified patient",One of the best Gastrologist  in town and very smart and helpful at what he does! 
"Dr. Timothy Wong, MD",Gastroenterologist,"Timothy B., verified patient","While the wait took some time, the office was also busy, and Dr. Wong made sure to spend time with me and not just make sure I was in-and-out, so the wait was definitely worth it. I felt very comfortable booking a follow-up."
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,
"Dr. Timothy Wong, MD",Gastroenterologist,"Earle S., verified patient","He's a bit hard to find in Chinatown, but well worth the effort."
"Dr. Timothy Wong, MD",Gastroenterologist,"Wendy M., verified patient",The office is extremely efficient and courteous.  Dr. Wong is thorough and very informative. He takes his time and really cares about the welfare of his patients.   
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,
"Dr. Timothy Wong, MD",Gastroenterologist,"Jessica O., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Edward D., verified patient",The BEST GI specialist I have ever encountered or ever hope to meet.  He makes you feel like part of his family and his expertise is the best.  I would highly recommend him to any one needing a truly excellent GI MD expert!!!!
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"He was great! Very thorough, listened to all of my questions and concerns and worked out the very best next steps to treat my condition. He was smart, well informed and has excellent bedside manner. I highly recommend! "
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,Doc is very nice and thoughtful.
"Dr. Timothy Wong, MD",Gastroenterologist,"Theresa R., verified patient",Hes a great doctor that listens to your concerns and looks for all different methods to solve the problem. Would definitely recommend him!
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"He is wonderful, intelligent, and professional. Conveniently located. Have seen him several times. Recommended!"
"Dr. Timothy Wong, MD",Gastroenterologist,"Ondina H., verified patient",Very Professional. Very Knowledgeable. Welcoming. He kept me calm although I was very nervous. 
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"smart, great bedside manner, put me very much at ease.
Would highly recommend ."
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,Amazing guy and competent doctor. He made me feel so reassured. 
"Dr. Timothy Wong, MD",Gastroenterologist,"Nadia A., verified patient",He is very nice and attentive. 
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"Dr. Wong answered all of my questions and was very thorough.  The receptionists were pleasant, & the office was nice and crowded."
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,Dr. Wong was very considerate and very specific and helpful. 
"Dr. Timothy Wong, MD",Gastroenterologist,"Cheryl J., verified patient",Great Doc ! The best bedside manner- even though I had to wait it didnot matter
"Dr. Timothy Wong, MD",Gastroenterologist,"Tatyana D., verified patient","The wait was a little too long, but other patients said its unusual. Dr Wong is super nice and makes you feel very comfortable. I would recommend him to others for sure. "
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"Einstein Med School Grad (tops!), very knowledgeable and helpful. Seems very thorough, I have a follow-up appt in a couple of days. Great sense of urgency toward helping his patients. Very pleased and can highly recommend. Plus, his office is clean and calm. Thank you Zoc Doc!!!"
"Dr. Timothy Wong, MD",Gastroenterologist,"Katelyn M., verified patient",He was a great doctor. Made me feel very comfortable and listened before jumping to conclusions. Scheduled all necessary tests and follow-up appointments easily and quickly. 
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"Dr Wong is professional, polite and easy to talk to. I highly recommend."
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,Dr. Wong is very professional. He took time to ask all esstinal questions to get to know my issues. Then give me suggestion what be the next step.
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,Dr. Wong is extremely thorough and respectful. I am highly critical of doctors but found Dr. Wong and his staff highly professional and helpful.
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"Dr. Wong was pleasant, direct, and thoughtful in his treatment suggestions. I would definitely recommend him to anyone."
"Dr. Timothy Wong, MD",Gastroenterologist,Initials hidden,"Dr. Wong was laid back and easy to talk to while remaining highly professional.  A rare combination in doctors who tend to be either totally removed or giant walking egos.

"
"Dr. Timothy Wong, MD",Gastroenterologist,"Rosemarie R., verified patient","Dr. Wong is thorough,caring and will go beyond his expertise to make you feel comfortable with any medical problem. U are not just a number in Dr. Wongs office- you are a patient-and Dr. Wong cares. I thank him for his time and his bedside manner.
 "
"Dr. Timothy Wong, MD",Gastroenterologist,"Ellen S., verified patient",Knowledgeable and well mannered. He explained things well. Off to a rocky start with a mix up in appointment times but it was taken care of appropriately.
"Dr. Timothy Wong, MD",Gastroenterologist,"Yariza R., verified patient",Dr. Wong was very accomodating to my hectic schedule. He has saturday appointments. He took his time with me and made me feel comfortable. I would highly recommend Dr. Wong. 
"Dr. Timothy Wong, MD",Gastroenterologist,"Ajay G., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Maritza F., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Michael V., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Eryn D., verified patient",
"Dr. Timothy Wong, MD",Gastroenterologist,"Virginia N., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Nataliya P., verified patient",
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Aiden C., verified patient",I was running late and he stayed to wait to see my son. He has intense bahevorial issues and he still treated him fairly and with love. 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,Knowledgeable. Very informative. Different approach then the other 2 gastroenterologist that I have seen for my sons condition. 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Patricia W., verified patient",Dr. Kochin was very knowledgeable and takes the time to listen. He was great with our 3 yo daughter by asking her questions to see where her problem area was. We definitely recommend him. He’s a good specialist!
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Amanda V., verified patient",Takes his time. Very knowledgeable.
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Ny'lah G., verified patient",I thought it was great. He gave me the information I needed for my daughter 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician","Darril B., verified patient",Very weird guy 
"Dr. Israel Kochin, MD","Pediatric Gastroenterologist, Pediatrician",Initials hidden,Very thorough and took his time to really listen.
