doctor,doctor_type,name,text
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Summer H., verified patient","The receptionist and assistance are nice and professional! Though I waited for nearly two hours to be seen. Dr. Khodadadian apologized for the long wait and even handed me gifts for that. He played classical music while treating patients, very calm, nice, and knowledgable. Highly recommend him to anyone!!!"
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Amanda A., verified patient","He's is a very intelligent man, knows his stuff. The staff was really friendly and helpful "
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Shannon C., verified patient",He was very pressed for time did not help my eye issue at all.
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,It's a very comprehensive exam and everyone is very pleasant and competent but the wait time is too long.  
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Azam M., verified patient",He is good.
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,Horrible waiting time and incompetent staff.  
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Estefania D., verified patient","Very professional and very polite staff 
I would recommend this Dr"
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Janet J., verified patient","The office is pleasant, with helpful, considerate, but very efficient staff. The physician and para-professionals were reassuring, well-informed, and extremely professional, with a warmth of human kindness in their manner. I felt confident I was getting their full attention and consideration at all times."
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Omar W., verified patient","Experience of a lifetime, it get better and better all day everyday, friendly staff, I love them Dr K is the best ??????"
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Celia P., verified patient",He was very polite. He was very informative and knowledgeable. He made me feel comfortable and at ease. It was a good first impression.
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,Long wait.  When I was finally seen the doctor was multitasking with other patients.  Really bad experience.
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","David G., verified patient",He was very professional and the staff was helpful. It was worth the time spent.
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Mildred M., verified patient","Great Doctor, highly recommend 
"
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Sonia K., verified patient","While I found Dr. Khodadadian to be knowledgeable and informative. I also thought the scheduling of patients is much to be desired.  
I understand with being a first-time patient, the doctor may require additional tests, however, the appointments should be booked accordingly.  
"
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Omar W., verified patient",Great Doctor friendly staff lovely environment 
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,Unprofessional  
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","April B., verified patient",
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Omar W., verified patient",Nice people 
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Amika M., verified patient",He was very pleasant and informative..explain in details all my concern..and me being a new patient..it was very refreshing and also I got complimentary gift for being a new patient
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","April B., verified patient",
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Fernanda C., verified patient",Good...
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Jens C., verified patient",the Secretary was very nice and polite and patient she is a very warm person she took time to be very helpful I must admit she s also vey cute...
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,was made to wait for over an hour and felt like the doctor was being aggressive toward me because i was asking questions about the health of my eye.
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Merlyne F., verified patient",
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Sandra L., verified patient",Very nice office and very polite staff... And  doctor Daniel is very professional and know his bizines very we'll...
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Simone E., verified patient",This doctor sucks he wants to milk the insurance company with several unnecessary visits.
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Maritza L., verified patient",
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist",Initials hidden,"There was alot of back and forth from room to room, the staff seemed unsure of what they were doing, the female attendant accidently hit me in the face with one of the machines and the wait to see the doctor was ridiculously long."
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Maria O., verified patient",The best doctor !!!
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Ruben R., verified patient",
"Dr. Daniel Khodadadian, MD","Refractive Surgeon, Ophthalmologist, Cornea & External Diseases Specialist","Yulvin G., verified patient",Great nice  dr
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,"Dr. Dessner is very nice good manner.  However, I feel like the service I got was incomplete somehow.  My issue was never resolved and the medications that were prescribed didn't do anything"
"Dr. Eric Dessner, MD",Ophthalmologist,"James M., verified patient","Nice, laid back guy. Seems thoroughly competent. Friendly staff. Professional facilities. Convenient to downtown Brooklyn. I’m happy I discovered his practice. "
"Dr. Eric Dessner, MD",Ophthalmologist,"Khadijah M., verified patient","Perfect!
"
"Dr. Eric Dessner, MD",Ophthalmologist,"Diana B., verified patient",I was pleased with my visit to Dr. Dessner. He knew my previous eye doctor.  He gave me a thorough exam and wrote out a new prescription for reading glasses. 
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,Dr. Dessner provided me with how to cure my stye and how to prevent another one in the future with a note.
"Dr. Eric Dessner, MD",Ophthalmologist,"Talia H., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,"Norma H., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,"Shruti R., verified patient",Very patient and took time to address all my doubts and concerns and to explain the problem to me
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,I did not like my appointment witn Dr Dessner. He’s extremely pretentious and was crewing gum while treating me. He seems to be a good doctor but I didn’t like his attitude.
"Dr. Eric Dessner, MD",Ophthalmologist,"Trudy S., verified patient",I was impressed. Very knowledgeable and made me feel comfortable. I will definitely go back.  
"Dr. Eric Dessner, MD",Ophthalmologist,"Jose Ricardo S., verified patient",Very pleasant! He explained my problem in simple terms and advised how to prevent future issues.  I would highly recommend.
"Dr. Eric Dessner, MD",Ophthalmologist,"Sarah B., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,"Francesco D., verified patient",GREAT!
"Dr. Eric Dessner, MD",Ophthalmologist,"Emily S., verified patient","really nice staff, very prompt in terms of wait time/ overall appointment time.  The Dr was nice and spent a good amount of time with me. "
"Dr. Eric Dessner, MD",Ophthalmologist,"Zinan L., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,He seemed knowledgeable and explained things well.  The other people in the office the day I was there were helpful as well.    The people who handle billing were a little disorganized.
"Dr. Eric Dessner, MD",Ophthalmologist,"Oluwaseun A., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,"Caroline P., verified patient","Very nice, thorough and understanding ! "
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,No problem . on time . great.
"Dr. Eric Dessner, MD",Ophthalmologist,"Steven Z., verified patient",Dr Dessner was super thorough with his examination and his explanation explanation. I would totally recommend him to friend and family.
"Dr. Eric Dessner, MD",Ophthalmologist,"Darlene B., verified patient","He is an intelligent practitioner 
"
"Dr. Eric Dessner, MD",Ophthalmologist,"Jordan S., verified patient",Extremely patient and willing to explain things I didn’t understand. And thorough. 
"Dr. Eric Dessner, MD",Ophthalmologist,"Anthony H., verified patient",Extremely knowledgeable and personable. Was very helpful in assessing and treating my condition 
"Dr. Eric Dessner, MD",Ophthalmologist,"Leah B., verified patient",Dr. Dessner is wonderful! I don't live that close to his office any more but continue to go see him because I feel in good hands and he's always enjoyable to be around.
"Dr. Eric Dessner, MD",Ophthalmologist,"Douglas C., verified patient","Personable, knowledgable, friendly, and prompt.  Everything you could want from a Doctor's visit... I would surely return for any eye issues! "
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,"Friendly staff, reasonable wait time, and my condition was promptly diagnosed and addressed. I'll be back."
"Dr. Eric Dessner, MD",Ophthalmologist,"Michael N., verified patient","Friendly, helpful staff.  Professionalism at all times."
"Dr. Eric Dessner, MD",Ophthalmologist,"Dana G., verified patient","Great doctor, very knowledgeable and clear about what he was doing step by step, his diagnosis, and next steps in terms of aftercare."
"Dr. Eric Dessner, MD",Ophthalmologist,"Timica R., verified patient",He was very nice for my first visit and his staff is great also.
"Dr. Eric Dessner, MD",Ophthalmologist,"Antoine D., verified patient","Dr. Dessner and the staff are very friendly and personable.  Every aspect of the exam and the consequences was explained thoroughly in an understandable manner. I was comfortable with the process throughout and felt they were genuinely concerned. This was a first-time visit, and I left impressed with their practice."
"Dr. Eric Dessner, MD",Ophthalmologist,"Elisa O., verified patient",He was very kind with my daughter . He explained very well what she was suffering from . She was assessed very well . Personal staff were very nice too.
"Dr. Eric Dessner, MD",Ophthalmologist,"Monique F., verified patient","Dr. Dessner and his staff are highly professional and courteous.  His new office facilities are very pleasant and convenient,  "
"Dr. Eric Dessner, MD",Ophthalmologist,"Aries D., verified patient",Dr. Eric Dessner was very good and informative.
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,I'm a repeat patient. It is a positive experience.
"Dr. Eric Dessner, MD",Ophthalmologist,"Julia C., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,"Vijay V., verified patient",Repeat visit - very patient and thorough - Addressed all my issues. 
"Dr. Eric Dessner, MD",Ophthalmologist,"Rudean S., verified patient",He was very humble and professional i enjoyed my visit.
"Dr. Eric Dessner, MD",Ophthalmologist,"Shanika G., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,"Juan A., verified patient","Everyone there was very pleasant. Great assistants and doctor. 


"
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,Very thorough and explained everything thoroughly. Lovely office and nursing staff. Everyone was very friendly and helpful. 
"Dr. Eric Dessner, MD",Ophthalmologist,"Casey R., verified patient",Great doctor and office!!!!
"Dr. Eric Dessner, MD",Ophthalmologist,"Lindsay B., verified patient",Dr. Dessner was really great.  He got right to fixing the issues I had in my eye and walked me through everything. Was really happy I went to see him. 
"Dr. Eric Dessner, MD",Ophthalmologist,"Nancy P., verified patient","He was very patient and helped me stay calm, highly recommend."
"Dr. Eric Dessner, MD",Ophthalmologist,"Kevin B., verified patient","Really great experience. The receptionist was extremely polite, as well as the doctor. He was very very thorough and informative. I will go back in the future. "
"Dr. Eric Dessner, MD",Ophthalmologist,"Jaclyn K., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,"Catherine W., verified patient",Dr. Dressner was VERY patient. He's also a great explainer with a nifty eyeball model to demonstrate with.
"Dr. Eric Dessner, MD",Ophthalmologist,"David K., verified patient",Very thorough and thoughtful -- Dr. Dessner took the time to explain the issues I was having and I left feeling very confident in his abilities and manner. 
"Dr. Eric Dessner, MD",Ophthalmologist,"Ravendra N., verified patient",
"Dr. Eric Dessner, MD",Ophthalmologist,Initials hidden,
"Dr. Eric Dessner, MD",Ophthalmologist,"Skyler D., verified patient",Excellent staff.  Clean office.  Doctor was very patient with my toddler.  
"Dr. Ari Weitzner, MD",Ophthalmologist,"Paul S., verified patient",Superb
"Dr. Ari Weitzner, MD",Ophthalmologist,"Rebecca M., verified patient","Friendly staff, clean office, and almost no wait time! "
"Dr. Ari Weitzner, MD",Ophthalmologist,"Claudia B., verified patient",
"Dr. Ari Weitzner, MD",Ophthalmologist,"Audre W., verified patient",I appreciated his humor and frankness. 
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,"Excellent overall visit.  Dr. Weitzner is a highly competent professional that is good about explaining every aspect of the examination.   Entire staff was pleasant, efficient and helpful, as  well. "
"Dr. Ari Weitzner, MD",Ophthalmologist,"Isabel C., verified patient","Great staff, friendly, professional and efficient "
"Dr. Ari Weitzner, MD",Ophthalmologist,"William R., verified patient","He exhibited a perfect blend of friendliness and nonsenselessness. I liked him. He helped me out. I will go to him again, should some disaster or another require me to do so."
"Dr. Ari Weitzner, MD",Ophthalmologist,"Maksim K., verified patient",
"Dr. Ari Weitzner, MD",Ophthalmologist,"Claudia B., verified patient","A well mannered matter of fact person, clear in explaining the issue and ready to answer patiently all my questions."
"Dr. Ari Weitzner, MD",Ophthalmologist,"Kenia D., verified patient",Staff was very friendly and Dr. Weitzner was very attentive and answered all of my questions. 
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,Not very informative. 
"Dr. Ari Weitzner, MD",Ophthalmologist,"David G., verified patient",
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,"I felt Dr. Weitzner was short, dismissive and rude. I was incredibly disappointed in his consultation, especially considering the politeness and welcoming nature of his assisting staff. "
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,
"Dr. Ari Weitzner, MD",Ophthalmologist,"Mark S., verified patient",He is a good doctor.
"Dr. Ari Weitzner, MD",Ophthalmologist,"Ileeshell L., verified patient", We spoke about my condition and he gave me some great advice 
"Dr. Ari Weitzner, MD",Ophthalmologist,"Hannah K., verified patient","Nice, straight to the point, and offered multiple options. "
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,It would have been nice to understand that I could not get my contacts prescriptions renewed through Dr. Weitzner.
"Dr. Ari Weitzner, MD",Ophthalmologist,"Michael R., verified patient",Very professional and knowledgeable.
"Dr. Ari Weitzner, MD",Ophthalmologist,"Casey M., verified patient","The doctor's staff was very kind, courteous, and got my exam started quickly. The process took awhile because I had to get my eyes dilated and wait for pictures. But the doctor's exam was quick and easy. Dr. Weitzner answered my questions and was very nice. "
"Dr. Ari Weitzner, MD",Ophthalmologist,"Sam G., verified patient","Had to wait 45 min after appt time, but otherwise was good.

"
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,"First visit, it was good. No waiting time, doctor and assistant very helpful."
"Dr. Ari Weitzner, MD",Ophthalmologist,"Tom R., verified patient",Very professional and great doctor.
"Dr. Ari Weitzner, MD",Ophthalmologist,"Nicola S., verified patient","The doctor was professional, kind, land listened to me describe my eye problem that I was experiencing."
"Dr. Ari Weitzner, MD",Ophthalmologist,"Elizabeth K., verified patient",I felt completely at ease. He answered all my questions and was very pleasant. I will definitely be going back to see him!
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,Dr Weitzner is certainly professionally competent. But the time management in his office and in his own clinic needs to improve. 
"Dr. Ari Weitzner, MD",Ophthalmologist,"Inga G., verified patient",Great doctor very carring took care of the problem 
"Dr. Ari Weitzner, MD",Ophthalmologist,"Sarah S., verified patient",I liked Dr. Weitzner.  But I waited over an hour at the clinic.
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,
"Dr. Ari Weitzner, MD",Ophthalmologist,"Sandra K., verified patient","Professional...Reassuring & kind..
Smart!!"
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,
"Dr. Ari Weitzner, MD",Ophthalmologist,"Luis L., verified patient","This place is like a clinic, or ""zoo"", that see too many people at the same time.  Be ready to sit down and wait to be seen by the doctor, especially after the technician has dilated your pupils."
"Dr. Ari Weitzner, MD",Ophthalmologist,"Monika T., verified patient","The doctor was nice, but the place was horrible. I paid a copay they got my insurance card and then without billing the insurance they sent a bill for collection. They are really unorganized and I won't be coming back. "
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,Efficient and helpful office staff.   Dr. Weirzner has a great bedside manner. Very nice and comforting during procedure. 
"Dr. Ari Weitzner, MD",Ophthalmologist,"Sandra K., verified patient",excellent professional and thorough
"Dr. Ari Weitzner, MD",Ophthalmologist,"Carol K., verified patient","I was given a very thorough exam . Dr Ari is very professional and detail oriented. He took  time when examing  my eyes and also when explaining his results..  He is obviously very intelligent and really knows his stuff.
I highly recommend him."
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,
"Dr. Ari Weitzner, MD",Ophthalmologist,"Aliaksandra R., verified patient","The Doctor Himself was ok, sort of nice, nothing special. His assistant Marta was very nice and explained a lot.
the FONT DESK was BAD, they seem SO UNHAPPY to be there, no smile, no explanation, no caring about their patients."
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,"Excellent doctor! Got me in and out of there very efficiently, while maintaining great quality care."
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,2nd visit and very thorough.   Good with answering questions directly and completely. 
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,"Dr. Weitzner is kind, but his practice is unprofessional. They have very long waits, make no effort to inform patients about them, and the facility is quite dirty (the bathrooms look like they haven't been cleaned in months!). While Dr. Weitzner was nice, I will not return to this practice."
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,-Great doctor! I would highly recommend him.
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,
"Dr. Ari Weitzner, MD",Ophthalmologist,"Jennifer C., verified patient","Dr. Weitzner was very knowledgable, quick, but thorough. I will definitely see him again for my next eye appointment."
"Dr. Ari Weitzner, MD",Ophthalmologist,"Mohamed Ahdy G., verified patient",Excellent
"Dr. Ari Weitzner, MD",Ophthalmologist,"Richard R., verified patient","thanks, dR"
"Dr. Ari Weitzner, MD",Ophthalmologist,"Laurie B., verified patient",Comfortable to talk with and felt he took time to really go.through next steps.
"Dr. Ari Weitzner, MD",Ophthalmologist,Initials hidden,He was just perfect.
"Dr. Ari Weitzner, MD",Ophthalmologist,"Benjamin S., verified patient",The long wait time was due to referral issues but the staff was very helpful so I'm sure the next visit will be much quicker
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Adam S., verified patient","a warm reception, very professional assistants, dr. rubinchick's office inspires confidence and his straightforward manner and quick wit are a pleasure to experience."
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Emanuel R., verified patient","He was very professional, mannerable, straightforward with his diagnosis, easy to comprehend, polite and compassionate. I would recommend him to other clients."
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Jasmin O., verified patient","Really great Doctors and Techs. 
I was very nervous and everyone was really great."
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Heather C., verified patient","My appointment today was great! I was seen right away. Staff was friendly and professional. Dr. Rubinchik was kind, diagnosed me quickly and seemed knowledgeable."
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Jason V., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Boris B., verified patient",It  was  fine
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,Excessive wait time
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Laura G., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Sylvia B., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Noemi L., verified patient",My appointment was for 3:30pm and I called in to see the doctor right away.  He has a very good bedside manner.  Very informative.
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Irina G., verified patient",He is good doctor
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Rivka G., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Alan A., verified patient","Highly recommend. I had an average vision, but he recommended me NOT to have particular surgery as it does not gives me any advantage!"
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Natalia F., verified patient","Execent doctor, i really reccomend him."
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Chloe A., verified patient",I waited an hour and 20 mins. He rushed my appointment. He actually checked my eyes for a total of 10 minutes. This will be my first and last visit!
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,Very friendly and knowledgable. He put me at ease regarding my diagnosis and treatment
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Carlos M., verified patient","He was good, really helpful and a very nice person"
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Carys G., verified patient",It was great. I was seen right away. He explained to me very well. 
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Ethel M., verified patient","He was very thorough, explained everything. I will definitely recommend him."
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,Great doctor. I would highly recommend.
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Gregoriy K., verified patient","Good doctor. Quick, professional."
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Widlyne C., verified patient",The doctor gave me 3 expired lubricating eye drops 
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Yevgeniy S., verified patient","Excellent doctor, great staff, very good atmosphere."
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Paul L., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Johnnie D., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Nataliya S., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Feliks G., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Fatima B., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Maria Gemma N., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Olga P., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Alexander B., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Daniel A., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Tatsiana C., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Mariya F., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Maya N., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,Initials hidden,
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Bella G., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Lester P., verified patient",
"Dr. Edward Rubinchik, MD",Ophthalmologist,"Tanya G., verified patient",
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,"A very experienced and thorough ophthalmologist. He performs his eye exams in an old school and meticulous fashion, not something you see often these days. Quite pleasant to chat with as well.  Would recommend."
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Nancy W., verified patient",Office was friendly and doctor was knowledgeable. I had no wait time really. This was my first vision exam in years and they laid it out for me.
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Elliya G., verified patient",
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Genevieve T., verified patient","Dr Sisler and his office manager, Gene, could not have been nicer!  They were patient and helpful and I had the most thorough eye exam of my life.  Thanks!"
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Sonia A., verified patient",Very friendly and professional 
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Joanna L., verified patient",
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Caroline K., verified patient",
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,"This is a very outdated office. He uses no technology, he did not warn me that eye drops burned. My eyes were dialated for way too long after the appointment. "
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,Excellent consultation. Highly recommend this doctor. 
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Rae K., verified patient","I was very impressed, from the reception area to  seeing  Dr Sisler.. very humble through n experienced. Definitely  keeping my follow-up appt..oh  and very personable... Gene ,receptionist., excellent personality  n  very patient.  Keep up the great job u guys...."
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Paul-emile C., verified patient",Great experience! they saw me earlier than scheduled and were very nice and quirky in the office. Very happy with my experience and would recommend highly to anyone else 
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Donta W., verified patient",GREAT! Best optometrist experience in my 15 years of visits elsewhere.
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","David E., verified patient","Dr. Sisler quickly and accurately diagnosed my eye problem, and the medication he prescribed me resolved my problem in a few days, exactly as he told me."
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Gloria C., verified patient",I had a wonderful time with Doctor Sisler. He is knowledgeable and explained everything thoroughly. 
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Margaret S., verified patient",
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Cherlece S., verified patient",He was personable and welcoming. Very professional and informative. 
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Monica O., verified patient",HE is a wonderful doctor. Very thorough and he listens very careful to all of my symptoms. 
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Mellanie T., verified patient",I was looking for someone professional with a warm bedside manner and I got that in Dr. Sisler. The exam was thorough and there was no rush. Simply perfect!
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist","Leanne F., verified patient",
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,
"Dr. Hampson A. Sisler, MD, FACS","Oculoplastic Surgeon, Ophthalmologist",Initials hidden,
